0.8074 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.2702 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.05714285714285715)
10.2952 	EXP 	Question text: Jak często uprawia Pani/Pan seks?
10.3002 	EXP 	Response type: radio
10.3002 	EXP 	Response layout: vert
10.3002 	EXP 	Response options: ['codziennie', ' kilka razy w tygodniu', ' raz na tydzień', ' rzadziej niż raz na tydzień', ' rzadziej niż raz na miesiąc', ' nigdy nie uprawiałam/em seksu']
10.3066 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' nigdy nie uprawiałam/em seksu', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.3317 	EXP 	Question text: W skali od 1 do 7 (1 - zupełnie nieswobodnie; 7 - bardzo swobodnie) prosimy o udzielenie odpowiedzi, jak bardzo swobodnie czuje się Pani/Pan przy najbliższej dla siebie osobie
10.3422 	EXP 	Response type: rating
10.3422 	EXP 	Response layout: horiz
10.3422 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6', ' 7']
10.3444 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.05714285714285715)
10.4208 	EXP 	Created relationship_form = <psychopy.visual.form.Form object at 0x0000018414869278>
10.4345 	EXP 	Created space_instr_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='space_instr_4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.4596 	EXP 	Created relationship_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.026, italic=False, languageStyle='LTR', name='relationship_instr', opacity=1.0, ori=0, pos=array([0.  , 0.43]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5145 	EXP 	Created instr_fakeiq = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_fakeiq', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5188 	EXP 	Created image_raven = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_raven', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128, units='height', win=Window(...))
10.5342 	EXP 	Created instr_premfq = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_premfq', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.5442 	EXP 	Imported mfq1.xlsx as conditions, 15 conditions, 9 params
10.5447 	EXP 	Question text: 1) czy ktoś ucierpiał emocjonalnie;
10.5633 	EXP 	Response type: rating
10.5633 	EXP 	Response layout: horiz
10.5633 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.5662 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.5847 	EXP 	Question text: 2) czy ktoś był traktowany inaczej niż inni;
10.5897 	EXP 	Response type: rating
10.5897 	EXP 	Response layout: horiz
10.5898 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.5920 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.6051 	EXP 	Question text: 3) czy czyjeś działania były przejawem miłości dla ojczyzny;
10.6101 	EXP 	Response type: rating
10.6101 	EXP 	Response layout: horiz
10.6102 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.6121 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.6260 	EXP 	Question text: 4) czy ktoś okazał brak szacunku dla władzy;
10.6305 	EXP 	Response type: rating
10.6305 	EXP 	Response layout: horiz
10.6306 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.6325 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.6460 	EXP 	Question text: 5) czy ktoś pogwałcił zasady czystości i przyzwoitości;
10.6506 	EXP 	Response type: rating
10.6506 	EXP 	Response layout: horiz
10.6506 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.6526 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.6670 	EXP 	Question text: 6) czy ktoś troszczył się o kogoś słabego lub bezbronnego;
10.6723 	EXP 	Response type: rating
10.6724 	EXP 	Response layout: horiz
10.6724 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.6748 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.6893 	EXP 	Question text: 7) czy ktoś zachował się nieuczciwie;
10.6953 	EXP 	Response type: rating
10.6953 	EXP 	Response layout: horiz
10.6953 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.6976 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.7112 	EXP 	Question text: 8) czy ktoś zrobił coś, aby zdradzić własną grupę;
10.7159 	EXP 	Response type: rating
10.7159 	EXP 	Response layout: horiz
10.7159 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.7180 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.7323 	EXP 	Question text: 9) czy ktoś postępował zgodnie z tradycją;
10.7383 	EXP 	Response type: rating
10.7383 	EXP 	Response layout: horiz
10.7383 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.7410 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.7578 	EXP 	Question text: 10) czy ktoś zrobił coś obrzydliwego;
10.7634 	EXP 	Response type: rating
10.7634 	EXP 	Response layout: horiz
10.7634 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.7655 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.7850 	EXP 	Question text: 11) czy ktoś zachował się okrutnie;
10.7886 	EXP 	Response type: rating
10.7886 	EXP 	Response layout: horiz
10.7886 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.7911 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.8043 	EXP 	Question text: 12) czy komuś odmówiono jego/jej praw;
10.8111 	EXP 	Response type: rating
10.8111 	EXP 	Response layout: horiz
10.8112 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.8135 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.8298 	EXP 	Question text: 13) czy ktoś okazał brak lojalności wobec swojej grupy;
10.8335 	EXP 	Response type: rating
10.8335 	EXP 	Response layout: horiz
10.8335 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.8357 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.8596 	EXP 	Question text: 14) czy czyjeś działania burzą ustalony porządek życia społecznego;
10.8642 	EXP 	Response type: rating
10.8642 	EXP 	Response layout: horiz
10.8642 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.8663 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.8833 	EXP 	Question text: 15) czy ktoś postępował tak, aby nie obrazić Boga;
10.8890 	EXP 	Response type: rating
10.8890 	EXP 	Response layout: horiz
10.8890 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
10.8915 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
10.9158 	EXP 	Created MFQ_part1 = <psychopy.visual.form.Form object at 0x0000018415C1C160>
10.9296 	EXP 	Created space_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='space_instr', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.9878 	EXP 	Created mfq1_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.023, italic=False, languageStyle='LTR', name='mfq1_instr', opacity=1.0, ori=0, pos=array([0.  , 0.43]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
11.0163 	EXP 	Created scale_instr_mfq1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='scale_instr_mfq1', opacity=1.0, ori=0, pos=array([-0.7 ,  0.26]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
11.0309 	EXP 	Imported mfq2.xlsx as conditions, 15 conditions, 9 params
11.0315 	EXP 	Question text: 16) Współczucie dla cierpiących jest najważniejszą cnotą człowieka.
11.0446 	EXP 	Response type: rating
11.0446 	EXP 	Response layout: horiz
11.0446 	EXP 	Response options: ['1', ' 2', ' 3', ' 4', ' 5', ' 6']
11.0498 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=' 2', units='height', win=Window(...), wrapWidth=0.06666666666666667)
